,Date,Home,Away,Home Team Win Probability
757,03/11/2017,Miami Heat,Toronto Raptors,0.47689026060376805
758,03/11/2017,Charlotte Hornets,New Orleans Pelicans,0.6325311506504147
759,03/12/2017,Los Angeles Lakers,Philadelphia 76ers,0.5025955243317444
760,03/12/2017,Brooklyn Nets,New York Knicks,0.3645936596352117
761,03/12/2017,Boston Celtics,Chicago Bulls,0.7801019409569903
762,03/12/2017,Houston Rockets,Cleveland Cavaliers,0.6428769320670606
763,03/12/2017,Indiana Pacers,Miami Heat,0.6614878811367161
764,03/12/2017,Phoenix Suns,Portland Trail Blazers,0.46460276206539874
765,03/13/2017,Charlotte Hornets,Chicago Bulls,0.4950219446910297
766,03/13/2017,Denver Nuggets,Los Angeles Lakers,0.7892787870381204
767,03/13/2017,Utah Jazz,LA Clippers,0.6282736005813656
768,03/13/2017,San Antonio Spurs,Atlanta Hawks,0.808658286122845
769,03/13/2017,Memphis Grizzlies,Milwaukee Bucks,0.6518689975770132
770,03/13/2017,Toronto Raptors,Dallas Mavericks,0.7781069725227969
771,03/13/2017,Sacramento Kings,Orlando Magic,0.6659106627901085
772,03/13/2017,Minnesota Timberwolves,Washington Wizards,0.34206001478616693
773,03/14/2017,Golden State Warriors,Philadelphia 76ers,0.9196870398949343
774,03/14/2017,New York Knicks,Indiana Pacers,0.45896482123486126
775,03/14/2017,Brooklyn Nets,Oklahoma City Thunder,0.17683293293506447
776,03/14/2017,Cleveland Cavaliers,Detroit Pistons,0.8194410401478712
777,03/14/2017,New Orleans Pelicans,Portland Trail Blazers,0.4980558268789028
778,03/15/2017,Houston Rockets,Los Angeles Lakers,0.9183673489569831
779,03/15/2017,San Antonio Spurs,Portland Trail Blazers,0.8755771073157157
780,03/15/2017,LA Clippers,Milwaukee Bucks,0.6851413936653481
781,03/15/2017,Detroit Pistons,Utah Jazz,0.37549989334495326
782,03/15/2017,Washington Wizards,Dallas Mavericks,0.8174737588771506
783,03/15/2017,Phoenix Suns,Sacramento Kings,0.506749748707245
784,03/15/2017,Boston Celtics,Minnesota Timberwolves,0.8126486259555559
785,03/15/2017,Indiana Pacers,Charlotte Hornets,0.7440505989605536
786,03/15/2017,Chicago Bulls,Memphis Grizzlies,0.4801469977827626
787,03/15/2017,Miami Heat,New Orleans Pelicans,0.7140293798912271
788,03/16/2017,New York Knicks,Brooklyn Nets,0.7825271088242798
789,03/16/2017,Denver Nuggets,LA Clippers,0.5166679277946546
790,03/16/2017,Cleveland Cavaliers,Utah Jazz,0.6771404551507688
791,03/16/2017,Golden State Warriors,Orlando Magic,0.9376871300697353
792,03/16/2017,Atlanta Hawks,Memphis Grizzlies,0.598332096165409
793,03/16/2017,Toronto Raptors,Oklahoma City Thunder,0.5607061055348752
794,03/17/2017,Philadelphia 76ers,Dallas Mavericks,0.5894995876709941
795,03/17/2017,Los Angeles Lakers,Milwaukee Bucks,0.3477012584600124
796,03/17/2017,Phoenix Suns,Orlando Magic,0.5792988952104855
797,03/17/2017,Brooklyn Nets,Boston Celtics,0.13924419492479828
798,03/17/2017,Detroit Pistons,Toronto Raptors,0.4343298407039745
799,03/17/2017,Miami Heat,Minnesota Timberwolves,0.6649674401743104
800,03/17/2017,Washington Wizards,Chicago Bulls,0.7868985727526319
801,03/17/2017,New Orleans Pelicans,Houston Rockets,0.21081795932484387
802,03/18/2017,Memphis Grizzlies,San Antonio Spurs,0.35446458509816847
803,03/18/2017,LA Clippers,Cleveland Cavaliers,0.47591355552853526
804,03/18/2017,Atlanta Hawks,Portland Trail Blazers,0.6968977231870135
805,03/18/2017,Denver Nuggets,Houston Rockets,0.3335013057140765
806,03/18/2017,Golden State Warriors,Milwaukee Bucks,0.8697328557739076
807,03/18/2017,Chicago Bulls,Utah Jazz,0.4111254347945062
808,03/18/2017,Oklahoma City Thunder,Sacramento Kings,0.7929890839124826
809,03/18/2017,Charlotte Hornets,Washington Wizards,0.3079350124587907
810,03/19/2017,Philadelphia 76ers,Boston Celtics,0.31275119883886476
811,03/19/2017,San Antonio Spurs,Sacramento Kings,0.9001897157176711
812,03/19/2017,Los Angeles Lakers,Cleveland Cavaliers,0.1813150725259799
813,03/19/2017,Brooklyn Nets,Dallas Mavericks,0.3415444121746278
814,03/19/2017,Detroit Pistons,Phoenix Suns,0.7240630143391483
815,03/19/2017,Miami Heat,Portland Trail Blazers,0.5943086259058398
816,03/19/2017,Toronto Raptors,Indiana Pacers,0.6693408355224018
817,03/19/2017,New Orleans Pelicans,Minnesota Timberwolves,0.5543581174353578
818,03/20/2017,Boston Celtics,Washington Wizards,0.6250120648682342
819,03/20/2017,Houston Rockets,Denver Nuggets,0.8199753537641367
820,03/20/2017,Orlando Magic,Philadelphia 76ers,0.5498574981466232
821,03/20/2017,LA Clippers,New York Knicks,0.8011194051526533
822,03/20/2017,Indiana Pacers,Utah Jazz,0.4929146805621997
823,03/20/2017,Charlotte Hornets,Atlanta Hawks,0.4085467799741456
824,03/20/2017,Oklahoma City Thunder,Golden State Warriors,0.3265791296155691
825,03/21/2017,Dallas Mavericks,Golden State Warriors,0.15818794968211602
826,03/21/2017,Minnesota Timberwolves,San Antonio Spurs,0.1957084082761551
827,03/21/2017,Toronto Raptors,Chicago Bulls,0.7386582204332364
828,03/21/2017,Miami Heat,Phoenix Suns,0.7596365056280485
829,03/21/2017,Los Angeles Lakers,LA Clippers,0.25437303109608544
830,03/21/2017,Brooklyn Nets,Detroit Pistons,0.32730565843269166
831,03/21/2017,Portland Trail Blazers,Milwaukee Bucks,0.5338682172686244
832,03/21/2017,New Orleans Pelicans,Memphis Grizzlies,0.39035240245000535
833,03/22/2017,Chicago Bulls,Detroit Pistons,0.6308104852364209
834,03/22/2017,Boston Celtics,Indiana Pacers,0.7469139639246093
835,03/22/2017,Orlando Magic,Charlotte Hornets,0.5322167759585574
836,03/22/2017,Utah Jazz,New York Knicks,0.818116142138521
837,03/22/2017,Sacramento Kings,Milwaukee Bucks,0.442972539782624
838,03/22/2017,Denver Nuggets,Cleveland Cavaliers,0.3894966005244599
839,03/22/2017,Washington Wizards,Atlanta Hawks,0.6915131379695442
840,03/22/2017,Oklahoma City Thunder,Philadelphia 76ers,0.8021697777559773
841,03/23/2017,Portland Trail Blazers,New York Knicks,0.7066554435765021
842,03/23/2017,Brooklyn Nets,Phoenix Suns,0.4739606587512605
843,03/23/2017,Dallas Mavericks,LA Clippers,0.3849830749358042
844,03/23/2017,San Antonio Spurs,Memphis Grizzlies,0.8196944505984001
845,03/23/2017,Miami Heat,Toronto Raptors,0.4530202943964769
846,03/24/2017,Chicago Bulls,Philadelphia 76ers,0.6541384253644206
847,03/24/2017,Boston Celtics,Phoenix Suns,0.8875077739879715
848,03/24/2017,Washington Wizards,Brooklyn Nets,0.9170645105408493
849,03/24/2017,Charlotte Hornets,Cleveland Cavaliers,0.2681479094217488
850,03/24/2017,Orlando Magic,Detroit Pistons,0.5199350563161139
851,03/24/2017,Milwaukee Bucks,Atlanta Hawks,0.5912901018700748
852,03/24/2017,Golden State Warriors,Sacramento Kings,0.923800805095503
853,03/24/2017,Indiana Pacers,Denver Nuggets,0.5824619399496177
854,03/24/2017,Los Angeles Lakers,Minnesota Timberwolves,0.48267102332475703
855,03/24/2017,Houston Rockets,New Orleans Pelicans,0.890883394277395
856,03/25/2017,San Antonio Spurs,New York Knicks,0.917775447383703
857,03/25/2017,Cleveland Cavaliers,Washington Wizards,0.6372144133377414
858,03/25/2017,LA Clippers,Utah Jazz,0.5890170011222653
859,03/25/2017,Portland Trail Blazers,Minnesota Timberwolves,0.6886388662872671
860,03/25/2017,Dallas Mavericks,Toronto Raptors,0.3670491393164691
861,03/26/2017,Golden State Warriors,Memphis Grizzlies,0.8544111324036591
862,03/26/2017,Los Angeles Lakers,Portland Trail Blazers,0.37646505398102226
863,03/26/2017,Boston Celtics,Miami Heat,0.7948105473601562
864,03/26/2017,Houston Rockets,Oklahoma City Thunder,0.7518435927178514
865,03/26/2017,LA Clippers,Sacramento Kings,0.7791231706243521
866,03/26/2017,Indiana Pacers,Philadelphia 76ers,0.719414102259522
867,03/26/2017,Atlanta Hawks,Brooklyn Nets,0.8622620454228749
868,03/26/2017,Milwaukee Bucks,Chicago Bulls,0.6606062932412234
869,03/26/2017,Denver Nuggets,New Orleans Pelicans,0.7228256002809251
870,03/26/2017,Charlotte Hornets,Phoenix Suns,0.7007842151907617
871,03/27/2017,San Antonio Spurs,Cleveland Cavaliers,0.7212317719952304
872,03/27/2017,New York Knicks,Detroit Pistons,0.5447971334601758
873,03/27/2017,Toronto Raptors,Orlando Magic,0.8311303183812171
874,03/27/2017,Sacramento Kings,Memphis Grizzlies,0.4464355891712676
875,03/27/2017,Dallas Mavericks,Oklahoma City Thunder,0.3561971565642665
876,03/27/2017,Utah Jazz,New Orleans Pelicans,0.8122355294369303
877,03/28/2017,Los Angeles Lakers,Washington Wizards,0.21559932852056535
878,03/28/2017,Brooklyn Nets,Philadelphia 76ers,0.3793499999106635
879,03/28/2017,Houston Rockets,Golden State Warriors,0.4699979423810174
880,03/28/2017,Detroit Pistons,Miami Heat,0.5159646725563883
881,03/28/2017,Portland Trail Blazers,Denver Nuggets,0.5891463395557831
882,03/28/2017,Indiana Pacers,Minnesota Timberwolves,0.701290242913956
883,03/28/2017,Atlanta Hawks,Phoenix Suns,0.8185948543189049
884,03/28/2017,Charlotte Hornets,Milwaukee Bucks,0.4379553173707311
885,03/29/2017,San Antonio Spurs,Golden State Warriors,0.5194287063626998
886,03/29/2017,Memphis Grizzlies,Indiana Pacers,0.6470642753099916
887,03/29/2017,New York Knicks,Miami Heat,0.45753130402981484
888,03/29/2017,Philadelphia 76ers,Atlanta Hawks,0.4230860509122976
889,03/29/2017,Boston Celtics,Milwaukee Bucks,0.7240905631069248
890,03/29/2017,Sacramento Kings,Utah Jazz,0.3528396345922685
891,03/29/2017,New Orleans Pelicans,Dallas Mavericks,0.5938099308924422
892,03/29/2017,LA Clippers,Washington Wizards,0.5387930721557982
893,03/29/2017,Toronto Raptors,Charlotte Hornets,0.7868805946771081
894,03/29/2017,Orlando Magic,Oklahoma City Thunder,0.2971483972744934
895,03/30/2017,Chicago Bulls,Cleveland Cavaliers,0.37313650500989326
896,03/30/2017,Phoenix Suns,LA Clippers,0.2566357872056113
897,03/30/2017,Detroit Pistons,Brooklyn Nets,0.7962361786203683
898,03/30/2017,Portland Trail Blazers,Houston Rockets,0.3331290673236665
899,03/30/2017,Minnesota Timberwolves,Los Angeles Lakers,0.726215024327257
900,03/31/2017,Golden State Warriors,Houston Rockets,0.7330443104045506
901,03/31/2017,Boston Celtics,Orlando Magic,0.8755789614385014
902,03/31/2017,Cleveland Cavaliers,Philadelphia 76ers,0.8423201479465127
903,03/31/2017,Miami Heat,New York Knicks,0.7028264225323027
904,03/31/2017,Utah Jazz,Washington Wizards,0.5777501211748621
905,03/31/2017,Milwaukee Bucks,Detroit Pistons,0.7354592987402918
906,03/31/2017,Charlotte Hornets,Denver Nuggets,0.5053292103294927
907,03/31/2017,Toronto Raptors,Indiana Pacers,0.7160973718721702
908,03/31/2017,Memphis Grizzlies,Dallas Mavericks,0.7647077567801143
909,03/31/2017,Oklahoma City Thunder,San Antonio Spurs,0.37606197921763246
910,03/31/2017,New Orleans Pelicans,Sacramento Kings,0.5893817414748233
911,04/01/2017,Chicago Bulls,Atlanta Hawks,0.5287706172374038
912,04/01/2017,Brooklyn Nets,Orlando Magic,0.464143068530763
913,04/01/2017,LA Clippers,Los Angeles Lakers,0.869383946742911
914,04/01/2017,Portland Trail Blazers,Phoenix Suns,0.8056234175442589
915,04/01/2017,Minnesota Timberwolves,Sacramento Kings,0.5963354565076643
916,04/02/2017,Toronto Raptors,Philadelphia 76ers,0.8095543502143167
917,04/02/2017,New Orleans Pelicans,Chicago Bulls,0.48095000396044263
918,04/02/2017,New York Knicks,Boston Celtics,0.25941456112564215
919,04/02/2017,Cleveland Cavaliers,Indiana Pacers,0.7820474749547064
920,04/02/2017,Brooklyn Nets,Atlanta Hawks,0.2684729671567235
921,04/02/2017,Phoenix Suns,Houston Rockets,0.15673890624346684
922,04/02/2017,San Antonio Spurs,Utah Jazz,0.7771026852391442
923,04/02/2017,Milwaukee Bucks,Dallas Mavericks,0.7467676720398823
924,04/02/2017,Miami Heat,Denver Nuggets,0.5624557390306468
925,04/02/2017,Golden State Warriors,Washington Wizards,0.8142008027641281
926,04/02/2017,Oklahoma City Thunder,Charlotte Hornets,0.7654650449852733
927,04/02/2017,Los Angeles Lakers,Memphis Grizzlies,0.3147692858835886
928,04/03/2017,Minnesota Timberwolves,Portland Trail Blazers,0.4957797519444297
929,04/04/2017,New York Knicks,Chicago Bulls,0.4797864426187781
930,04/04/2017,Philadelphia 76ers,Brooklyn Nets,0.7397259247906147
931,04/04/2017,Utah Jazz,Portland Trail Blazers,0.7198303296090107
932,04/04/2017,Oklahoma City Thunder,Milwaukee Bucks,0.6663865623313917
933,04/04/2017,Sacramento Kings,Dallas Mavericks,0.6274642370723482
934,04/04/2017,Cleveland Cavaliers,Orlando Magic,0.8832242008465073
935,04/04/2017,New Orleans Pelicans,Denver Nuggets,0.4487447150181812
936,04/04/2017,Golden State Warriors,Minnesota Timberwolves,0.9232204880399215
937,04/04/2017,San Antonio Spurs,Memphis Grizzlies,0.8356037523762445
938,04/04/2017,Washington Wizards,Charlotte Hornets,0.8016923294582694
939,04/04/2017,Indiana Pacers,Toronto Raptors,0.4601229056851089
940,04/05/2017,San Antonio Spurs,Los Angeles Lakers,0.9336475170535437
941,04/05/2017,Phoenix Suns,Golden State Warriors,0.08667250652909146
942,04/05/2017,Boston Celtics,Cleveland Cavaliers,0.5761092814588934
943,04/05/2017,Houston Rockets,Denver Nuggets,0.8125918458705733
944,04/05/2017,LA Clippers,Dallas Mavericks,0.8162057603952192
945,04/05/2017,Detroit Pistons,Toronto Raptors,0.35336951786214915
946,04/05/2017,Charlotte Hornets,Miami Heat,0.5196078832268091
947,04/05/2017,Memphis Grizzlies,Oklahoma City Thunder,0.5043549248742941
948,04/06/2017,Philadelphia 76ers,Chicago Bulls,0.46958994894336287
949,04/06/2017,Orlando Magic,Brooklyn Nets,0.6992329982980255
950,04/06/2017,Atlanta Hawks,Boston Celtics,0.4511439436573955
951,04/06/2017,Indiana Pacers,Milwaukee Bucks,0.5654488066202268
952,04/06/2017,New York Knicks,Washington Wizards,0.2956789861521999
953,04/06/2017,Portland Trail Blazers,Minnesota Timberwolves,0.6975362181660498
954,04/07/2017,Dallas Mavericks,San Antonio Spurs,0.17097713181467858
955,04/07/2017,Memphis Grizzlies,New York Knicks,0.7635234981107256
956,04/07/2017,Houston Rockets,Detroit Pistons,0.8638076329932678
957,04/07/2017,Toronto Raptors,Miami Heat,0.7476756813058256
958,04/07/2017,Cleveland Cavaliers,Atlanta Hawks,0.7334340926566457
959,04/07/2017,Los Angeles Lakers,Sacramento Kings,0.48570821079123255
960,04/07/2017,Utah Jazz,Minnesota Timberwolves,0.8074286520609588
961,04/07/2017,Phoenix Suns,Oklahoma City Thunder,0.25814259105025905
962,04/07/2017,Denver Nuggets,New Orleans Pelicans,0.7305990735382178
963,04/08/2017,Philadelphia 76ers,Milwaukee Bucks,0.40457594162890825
964,04/08/2017,Golden State Warriors,New Orleans Pelicans,0.9381645783733735
965,04/08/2017,San Antonio Spurs,LA Clippers,0.7579436930029073
966,04/08/2017,Brooklyn Nets,Chicago Bulls,0.3296306225576321
967,04/08/2017,Orlando Magic,Indiana Pacers,0.3917993465482654
968,04/08/2017,Portland Trail Blazers,Utah Jazz,0.46884296479833015
969,04/08/2017,Charlotte Hornets,Boston Celtics,0.29894174121064293
970,04/08/2017,Washington Wizards,Miami Heat,0.7517160356345227
971,04/09/2017,Atlanta Hawks,Cleveland Cavaliers,0.45641642140708893
972,04/09/2017,Memphis Grizzlies,Detroit Pistons,0.710617304182238
973,04/09/2017,Sacramento Kings,Houston Rockets,0.24419349269746485
974,04/09/2017,Phoenix Suns,Dallas Mavericks,0.5156429718812117
975,04/09/2017,Los Angeles Lakers,Minnesota Timberwolves,0.514967870768873
976,04/09/2017,New York Knicks,Toronto Raptors,0.29797511687767964
977,04/09/2017,Denver Nuggets,Oklahoma City Thunder,0.4755784894524284
978,04/10/2017,Portland Trail Blazers,San Antonio Spurs,0.30474078744153027
979,04/10/2017,Boston Celtics,Brooklyn Nets,0.9181942462885265
980,04/10/2017,Miami Heat,Cleveland Cavaliers,0.3915969227148088
981,04/10/2017,Philadelphia 76ers,Indiana Pacers,0.41939507747857674
982,04/10/2017,LA Clippers,Houston Rockets,0.48420948491077176
983,04/10/2017,Golden State Warriors,Utah Jazz,0.818485422135951
984,04/10/2017,Chicago Bulls,Orlando Magic,0.7524524884909674
985,04/10/2017,Detroit Pistons,Washington Wizards,0.3319792958478247
986,04/10/2017,Milwaukee Bucks,Charlotte Hornets,0.7441203428278735
987,04/11/2017,Los Angeles Lakers,New Orleans Pelicans,0.5584826588279251
988,04/11/2017,Atlanta Hawks,Charlotte Hornets,0.759526126699031
989,04/11/2017,Dallas Mavericks,Denver Nuggets,0.42585486200960115
990,04/11/2017,Sacramento Kings,Phoenix Suns,0.7170470811862726
991,04/11/2017,Minnesota Timberwolves,Oklahoma City Thunder,0.34123279590876693
992,04/12/2017,New York Knicks,Philadelphia 76ers,0.610521132705101
993,04/12/2017,Utah Jazz,San Antonio Spurs,0.439726179587453
994,04/12/2017,Chicago Bulls,Brooklyn Nets,0.8266591909330714
995,04/12/2017,Golden State Warriors,Los Angeles Lakers,0.9478696624393885
996,04/12/2017,Orlando Magic,Detroit Pistons,0.5190586129432522
997,04/12/2017,Indiana Pacers,Atlanta Hawks,0.5625546965868778
998,04/12/2017,Boston Celtics,Milwaukee Bucks,0.7413047365172933
999,04/12/2017,Memphis Grizzlies,Dallas Mavericks,0.7486584442058061
1000,04/12/2017,LA Clippers,Sacramento Kings,0.8087638350378017
1001,04/12/2017,Oklahoma City Thunder,Denver Nuggets,0.689442289171461
1002,04/12/2017,Houston Rockets,Minnesota Timberwolves,0.8808905886242822
1003,04/12/2017,Miami Heat,Washington Wizards,0.43316460766677034
1004,04/12/2017,Cleveland Cavaliers,Toronto Raptors,0.6179097688826434
1005,04/12/2017,Portland Trail Blazers,New Orleans Pelicans,0.7342525931765427
